Obs,Ind,Comp,Pred,Time,N,chunks,frame.size
E,Analytical,CBR256,E,Dawn2,11,12,20min
E,Analytical,CBR256,VJR,Dawn2,0,12,20min
VJR,Analytical,CBR256,D,Dawn2,0,12,20min
VJR,Analytical,CBR256,E,Dawn2,0,12,20min
VJR,Analytical,CBR256,VJR,Dawn2,12,12,20min
D,Analytical,CBR256,D,Dawn3,8,12,20min
D,Analytical,CBR256,E,Dawn3,4,12,20min
D,Analytical,CBR256,VJR,Dawn3,4,12,20min
E,Analytical,CBR256,D,Dawn3,4,12,20min
E,Analytical,CBR256,E,Dawn3,5,12,20min
E,Analytical,CBR256,VJR,Dawn3,0,12,20min
VJR,Analytical,CBR256,D,Dawn3,1,12,20min
VJR,Analytical,CBR256,E,Dawn3,1,12,20min
VJR,Analytical,CBR256,VJR,Dawn3,8,12,20min
D,Analytical,CBR256,D,Dusk1,12,12,20min
D,Analytical,CBR256,E,Dusk1,0,12,20min
D,Analytical,CBR256,VJR,Dusk1,0,12,20min
E,Analytical,CBR256,D,Dusk1,0,12,20min
E,Analytical,CBR256,E,Dusk1,8,12,20min
E,Analytical,CBR256,VJR,Dusk1,4,12,20min
VJR,Analytical,CBR256,D,Dusk1,1,12,20min
VJR,Analytical,CBR256,E,Dusk1,2,12,20min
VJR,Analytical,CBR256,VJR,Dusk1,9,12,20min
D,Analytical,CBR256,D,Dusk2,6,12,20min
D,Analytical,CBR256,E,Dusk2,6,12,20min
D,Analytical,CBR256,VJR,Dusk2,0,12,20min
E,Analytical,CBR256,D,Dusk2,0,12,20min
E,Analytical,CBR256,E,Dusk2,7,12,20min
E,Analytical,CBR256,VJR,Dusk2,5,12,20min
VJR,Analytical,CBR256,D,Dusk2,0,12,20min
VJR,Analytical,CBR256,E,Dusk2,0,12,20min
VJR,Analytical,CBR256,VJR,Dusk2,12,12,20min
D,Analytical,CBR256,D,Dusk3,4,12,20min
D,Analytical,CBR256,E,Dusk3,3,12,20min
D,Analytical,CBR256,VJR,Dusk3,5,12,20min
E,Analytical,CBR256,D,Dusk3,2,12,20min
E,Analytical,CBR256,E,Dusk3,5,12,20min
E,Analytical,CBR256,VJR,Dusk3,5,12,20min
VJR,Analytical,CBR256,D,Dusk3,0,12,20min
VJR,Analytical,CBR256,E,Dusk3,0,12,20min
VJR,Analytical,CBR256,VJR,Dusk3,12,12,20min
D,Analytical,CBR256,D,Midday1,11,12,20min
D,Analytical,CBR256,E,Midday1,5,12,20min
D,Analytical,CBR256,VJR,Midday1,0,12,20min
E,Analytical,CBR256,D,Midday1,4,12,20min
E,Analytical,CBR256,E,Midday1,8,12,20min
E,Analytical,CBR256,VJR,Midday1,0,12,20min
VJR,Analytical,CBR256,D,Midday1,0,12,20min
VJR,Analytical,CBR256,E,Midday1,4,12,20min
VJR,Analytical,CBR256,VJR,Midday1,5,12,20min
D,Analytical,CBR256,D,Midday2,3,12,20min
D,Analytical,CBR256,E,Midday2,9,12,20min
D,Analytical,CBR256,VJR,Midday2,0,12,20min
E,Analytical,CBR256,D,Midday2,2,12,20min
E,Analytical,CBR256,E,Midday2,10,12,20min
E,Analytical,CBR256,VJR,Midday2,0,12,20min
VJR,Analytical,CBR256,D,Midday2,0,12,20min
VJR,Analytical,CBR256,E,Midday2,2,12,20min
VJR,Analytical,CBR256,VJR,Midday2,10,12,20min
D,Analytical,CBR256,D,Midday3,12,12,20min
D,Analytical,CBR256,E,Midday3,0,12,20min
D,Analytical,CBR256,VJR,Midday3,0,12,20min
E,Analytical,CBR256,D,Midday3,0,12,20min
E,Analytical,CBR256,E,Midday3,7,12,20min
E,Analytical,CBR256,VJR,Midday3,5,12,20min
VJR,Analytical,CBR256,D,Midday3,1,12,20min
VJR,Analytical,CBR256,E,Midday3,0,12,20min
VJR,Analytical,CBR256,VJR,Midday3,11,12,20min
D,Analytical,CBR256,D,Midnight1,5,12,20min
D,Analytical,CBR256,E,Midnight1,5,12,20min
D,Analytical,CBR256,VJR,Midnight1,2,12,20min
E,Analytical,CBR256,D,Midnight1,2,12,20min
E,Analytical,CBR256,E,Midnight1,8,12,20min
E,Analytical,CBR256,VJR,Midnight1,2,12,20min
VJR,Analytical,CBR256,D,Midnight1,0,12,20min
VJR,Analytical,CBR256,E,Midnight1,5,12,20min
VJR,Analytical,CBR256,VJR,Midnight1,7,12,20min
D,Analytical,CBR256,D,Midnight2,11,12,20min
D,Analytical,CBR256,E,Midnight2,1,12,20min
D,Analytical,CBR256,VJR,Midnight2,0,12,20min
E,Analytical,CBR256,D,Midnight2,0,12,20min
E,Analytical,CBR256,E,Midnight2,9,12,20min
E,Analytical,CBR256,VJR,Midnight2,3,12,20min
VJR,Analytical,CBR256,D,Midnight2,0,12,20min
VJR,Analytical,CBR256,E,Midnight2,0,12,20min
VJR,Analytical,CBR256,VJR,Midnight2,12,12,20min
D,Analytical,CBR256,D,Midnight3,10,12,20min
D,Analytical,CBR256,E,Midnight3,2,12,20min
D,Analytical,CBR256,VJR,Midnight3,0,12,20min
E,Analytical,CBR256,D,Midnight3,2,12,20min
E,Analytical,CBR256,E,Midnight3,8,12,20min
E,Analytical,CBR256,VJR,Midnight3,2,12,20min
VJR,Analytical,CBR256,D,Midnight3,0,12,20min
VJR,Analytical,CBR256,E,Midnight3,5,12,20min
VJR,Analytical,CBR256,VJR,Midnight3,7,12,20min
D,Analytical,CBR256,D,Dawn,32,4,20min
D,Analytical,CBR256,E,Dawn,3,4,20min
D,Analytical,CBR256,VJR,Dawn,5,4,20min
E,Analytical,CBR256,D,Dawn,8,4,20min
E,Analytical,CBR256,E,Dawn,17,4,20min
E,Analytical,CBR256,VJR,Dawn,8,4,20min
VJR,Analytical,CBR256,D,Dawn,1,4,20min
VJR,Analytical,CBR256,E,Dawn,7,4,20min
VJR,Analytical,CBR256,VJR,Dawn,26,4,20min
D,Analytical,CBR256,D,Dusk,33,4,20min
D,Analytical,CBR256,E,Dusk,3,4,20min
D,Analytical,CBR256,VJR,Dusk,0,4,20min
E,Analytical,CBR256,D,Dusk,7,4,20min
E,Analytical,CBR256,E,Dusk,20,4,20min
E,Analytical,CBR256,VJR,Dusk,9,4,20min
VJR,Analytical,CBR256,D,Dusk,1,4,20min
VJR,Analytical,CBR256,E,Dusk,2,4,20min
VJR,Analytical,CBR256,VJR,Dusk,33,4,20min
D,Analytical,CBR256,D,Midday,34,4,20min
D,Analytical,CBR256,E,Midday,6,4,20min
D,Analytical,CBR256,VJR,Midday,0,4,20min
E,Analytical,CBR256,D,Midday,14,4,20min
E,Analytical,CBR256,E,Midday,19,4,20min
E,Analytical,CBR256,VJR,Midday,3,4,20min
VJR,Analytical,CBR256,D,Midday,1,4,20min
VJR,Analytical,CBR256,E,Midday,1,4,20min
VJR,Analytical,CBR256,VJR,Midday,31,4,20min
D,Analytical,CBR256,D,Midnight,33,4,20min
D,Analytical,CBR256,E,Midnight,3,4,20min
D,Analytical,CBR256,VJR,Midnight,0,4,20min
E,Analytical,CBR256,D,Midnight,0,4,20min
E,Analytical,CBR256,E,Midnight,29,4,20min
E,Analytical,CBR256,VJR,Midnight,7,4,20min
VJR,Analytical,CBR256,D,Midnight,0,4,20min
VJR,Analytical,CBR256,E,Midnight,0,4,20min
VJR,Analytical,CBR256,VJR,Midnight,36,4,20min
D,Analytical,CBR256,D,Dawn1,10,8,20min
D,Analytical,CBR256,E,Dawn1,5,8,20min
D,Analytical,CBR256,VJR,Dawn1,3,8,20min
E,Analytical,CBR256,D,Dawn1,1,8,20min
E,Analytical,CBR256,E,Dawn1,11,8,20min
E,Analytical,CBR256,VJR,Dawn1,6,8,20min
VJR,Analytical,CBR256,D,Dawn1,0,8,20min
VJR,Analytical,CBR256,E,Dawn1,5,8,20min
VJR,Analytical,CBR256,VJR,Dawn1,13,8,20min
D,Analytical,CBR256,D,Dawn2,12,8,20min
D,Analytical,CBR256,E,Dawn2,6,8,20min
D,Analytical,CBR256,VJR,Dawn2,4,8,20min
E,Analytical,CBR256,D,Dawn2,5,8,20min
E,Analytical,CBR256,E,Dawn2,10,8,20min
E,Analytical,CBR256,VJR,Dawn2,0,8,20min
VJR,Analytical,CBR256,D,Dawn2,0,8,20min
VJR,Analytical,CBR256,E,Dawn2,2,8,20min
VJR,Analytical,CBR256,VJR,Dawn2,14,8,20min
D,Analytical,CBR256,D,Dusk1,18,8,20min
D,Analytical,CBR256,E,Dusk1,0,8,20min
D,Analytical,CBR256,VJR,Dusk1,0,8,20min
E,Analytical,CBR256,D,Dusk1,2,8,20min
E,Analytical,CBR256,E,Dusk1,13,8,20min
E,Analytical,CBR256,VJR,Dusk1,3,8,20min
VJR,Analytical,CBR256,D,Dusk1,1,8,20min
VJR,Analytical,CBR256,E,Dusk1,5,8,20min
VJR,Analytical,CBR256,VJR,Dusk1,12,8,20min
D,Analytical,CBR256,D,Dusk2,3,8,20min
D,Analytical,CBR256,E,Dusk2,12,8,20min
D,Analytical,CBR256,VJR,Dusk2,3,8,20min
E,Analytical,CBR256,D,Dusk2,5,8,20min
E,Analytical,CBR256,E,Dusk2,7,8,20min
E,Analytical,CBR256,VJR,Dusk2,6,8,20min
VJR,Analytical,CBR256,D,Dusk2,0,8,20min
VJR,Analytical,CBR256,E,Dusk2,0,8,20min
VJR,Analytical,CBR256,VJR,Dusk2,18,8,20min
D,Analytical,CBR256,D,Midday1,14,8,20min
D,Analytical,CBR256,E,Midday1,8,8,20min
D,Analytical,CBR256,VJR,Midday1,0,8,20min
E,Analytical,CBR256,D,Midday1,9,8,20min
E,Analytical,CBR256,E,Midday1,9,8,20min
E,Analytical,CBR256,VJR,Midday1,0,8,20min
VJR,Analytical,CBR256,D,Midday1,0,8,20min
VJR,Analytical,CBR256,E,Midday1,4,8,20min
VJR,Analytical,CBR256,VJR,Midday1,11,8,20min
D,Analytical,CBR256,D,Midday2,9,8,20min
D,Analytical,CBR256,E,Midday2,9,8,20min
D,Analytical,CBR256,VJR,Midday2,0,8,20min
E,Analytical,CBR256,D,Midday2,2,8,20min
E,Analytical,CBR256,E,Midday2,13,8,20min
E,Analytical,CBR256,VJR,Midday2,3,8,20min
VJR,Analytical,CBR256,D,Midday2,0,8,20min
VJR,Analytical,CBR256,E,Midday2,1,8,20min
VJR,Analytical,CBR256,VJR,Midday2,17,8,20min
D,Analytical,CBR256,D,Midnight1,16,8,20min
D,Analytical,CBR256,E,Midnight1,2,8,20min
D,Analytical,CBR256,VJR,Midnight1,0,8,20min
E,Analytical,CBR256,D,Midnight1,1,8,20min
E,Analytical,CBR256,E,Midnight1,16,8,20min
E,Analytical,CBR256,VJR,Midnight1,1,8,20min
VJR,Analytical,CBR256,D,Midnight1,0,8,20min
VJR,Analytical,CBR256,E,Midnight1,0,8,20min
VJR,Analytical,CBR256,VJR,Midnight1,18,8,20min
D,Analytical,CBR256,D,Midnight2,11,8,20min
D,Analytical,CBR256,E,Midnight2,4,8,20min
D,Analytical,CBR256,VJR,Midnight2,3,8,20min
E,Analytical,CBR256,D,Midnight2,1,8,20min
E,Analytical,CBR256,E,Midnight2,12,8,20min
E,Analytical,CBR256,VJR,Midnight2,5,8,20min
VJR,Analytical,CBR256,D,Midnight2,0,8,20min
VJR,Analytical,CBR256,E,Midnight2,7,8,20min
VJR,Analytical,CBR256,VJR,Midnight2,11,8,20min
D,Analytical,CBR256,D,Whole Day,122,None,20min
D,Analytical,CBR256,E,Whole Day,16,None,20min
D,Analytical,CBR256,VJR,Whole Day,14,None,20min
E,Analytical,CBR256,D,Whole Day,38,None,20min
E,Analytical,CBR256,E,Whole Day,82,None,20min
E,Analytical,CBR256,VJR,Whole Day,21,None,20min
VJR,Analytical,CBR256,D,Whole Day,2,None,20min
VJR,Analytical,CBR256,E,Whole Day,20,None,20min
VJR,Analytical,CBR256,VJR,Whole Day,117,None,20min
D,Analytical,CBR32,D,Dawn1,12,12,20min
D,Analytical,CBR32,E,Dawn1,0,12,20min
D,Analytical,CBR32,VJR,Dawn1,0,12,20min
E,Analytical,CBR32,D,Dawn1,0,12,20min
E,Analytical,CBR32,E,Dawn1,6,12,20min
E,Analytical,CBR32,VJR,Dawn1,6,12,20min
VJR,Analytical,CBR32,D,Dawn1,2,12,20min
VJR,Analytical,CBR32,E,Dawn1,2,12,20min
VJR,Analytical,CBR32,VJR,Dawn1,8,12,20min
D,Analytical,CBR32,D,Dawn2,7,12,20min
D,Analytical,CBR32,E,Dawn2,5,12,20min
D,Analytical,CBR32,VJR,Dawn2,0,12,20min
E,Analytical,CBR32,D,Dawn2,0,12,20min
E,Analytical,CBR32,E,Dawn2,11,12,20min
E,Analytical,CBR32,VJR,Dawn2,1,12,20min
VJR,Analytical,CBR32,D,Dawn2,0,12,20min
VJR,Analytical,CBR32,E,Dawn2,0,12,20min
VJR,Analytical,CBR32,VJR,Dawn2,12,12,20min
D,Analytical,CBR32,D,Dawn3,9,12,20min
D,Analytical,CBR32,E,Dawn3,0,12,20min
D,Analytical,CBR32,VJR,Dawn3,7,12,20min
E,Analytical,CBR32,D,Dawn3,3,12,20min
E,Analytical,CBR32,E,Dawn3,5,12,20min
E,Analytical,CBR32,VJR,Dawn3,1,12,20min
VJR,Analytical,CBR32,D,Dawn3,0,12,20min
VJR,Analytical,CBR32,E,Dawn3,0,12,20min
VJR,Analytical,CBR32,VJR,Dawn3,10,12,20min
D,Analytical,CBR32,D,Dusk1,11,12,20min
D,Analytical,CBR32,E,Dusk1,1,12,20min
D,Analytical,CBR32,VJR,Dusk1,0,12,20min
E,Analytical,CBR32,D,Dusk1,0,12,20min
E,Analytical,CBR32,E,Dusk1,12,12,20min
E,Analytical,CBR32,VJR,Dusk1,0,12,20min
VJR,Analytical,CBR32,D,Dusk1,2,12,20min
VJR,Analytical,CBR32,E,Dusk1,0,12,20min
VJR,Analytical,CBR32,VJR,Dusk1,10,12,20min
D,Analytical,CBR32,D,Dusk2,7,12,20min
D,Analytical,CBR32,E,Dusk2,2,12,20min
D,Analytical,CBR32,VJR,Dusk2,3,12,20min
E,Analytical,CBR32,D,Dusk2,1,12,20min
E,Analytical,CBR32,E,Dusk2,8,12,20min
E,Analytical,CBR32,VJR,Dusk2,3,12,20min
VJR,Analytical,CBR32,D,Dusk2,1,12,20min
VJR,Analytical,CBR32,E,Dusk2,10,12,20min
VJR,Analytical,CBR32,VJR,Dusk2,1,12,20min
D,Analytical,CBR32,D,Dusk3,8,12,20min
D,Analytical,CBR32,E,Dusk3,0,12,20min
D,Analytical,CBR32,VJR,Dusk3,4,12,20min
E,Analytical,CBR32,D,Dusk3,2,12,20min
E,Analytical,CBR32,E,Dusk3,4,12,20min
E,Analytical,CBR32,VJR,Dusk3,6,12,20min
VJR,Analytical,CBR32,D,Dusk3,1,12,20min
VJR,Analytical,CBR32,E,Dusk3,1,12,20min
VJR,Analytical,CBR32,VJR,Dusk3,10,12,20min
D,Analytical,CBR32,D,Midday1,12,12,20min
D,Analytical,CBR32,E,Midday1,4,12,20min
D,Analytical,CBR32,VJR,Midday1,0,12,20min
E,Analytical,CBR32,D,Midday1,2,12,20min
E,Analytical,CBR32,E,Midday1,10,12,20min
E,Analytical,CBR32,VJR,Midday1,0,12,20min
VJR,Analytical,CBR32,D,Midday1,0,12,20min
VJR,Analytical,CBR32,E,Midday1,0,12,20min
VJR,Analytical,CBR32,VJR,Midday1,9,12,20min
D,Analytical,CBR32,D,Midday2,10,12,20min
D,Analytical,CBR32,E,Midday2,2,12,20min
D,Analytical,CBR32,VJR,Midday2,0,12,20min
E,Analytical,CBR32,D,Midday2,0,12,20min
E,Analytical,CBR32,E,Midday2,12,12,20min
E,Analytical,CBR32,VJR,Midday2,0,12,20min
VJR,Analytical,CBR32,D,Midday2,0,12,20min
VJR,Analytical,CBR32,E,Midday2,1,12,20min
VJR,Analytical,CBR32,VJR,Midday2,11,12,20min
D,Analytical,CBR32,D,Midday3,10,12,20min
D,Analytical,CBR32,E,Midday3,2,12,20min
D,Analytical,CBR32,VJR,Midday3,0,12,20min
E,Analytical,CBR32,D,Midday3,0,12,20min
E,Analytical,CBR32,E,Midday3,12,12,20min
E,Analytical,CBR32,VJR,Midday3,0,12,20min
VJR,Analytical,CBR32,D,Midday3,1,12,20min
VJR,Analytical,CBR32,E,Midday3,0,12,20min
VJR,Analytical,CBR32,VJR,Midday3,11,12,20min
D,Analytical,CBR32,D,Midnight1,5,12,20min
D,Analytical,CBR32,E,Midnight1,0,12,20min
D,Analytical,CBR32,VJR,Midnight1,7,12,20min
E,Analytical,CBR32,D,Midnight1,0,12,20min
E,Analytical,CBR32,E,Midnight1,8,12,20min
E,Analytical,CBR32,VJR,Midnight1,4,12,20min
VJR,Analytical,CBR32,D,Midnight1,0,12,20min
VJR,Analytical,CBR32,E,Midnight1,10,12,20min
VJR,Analytical,CBR32,VJR,Midnight1,2,12,20min
D,Analytical,CBR32,D,Midnight2,12,12,20min
D,Analytical,CBR32,E,Midnight2,0,12,20min
D,Analytical,CBR32,VJR,Midnight2,0,12,20min
E,Analytical,CBR32,D,Midnight2,0,12,20min
E,Analytical,CBR32,E,Midnight2,5,12,20min
E,Analytical,CBR32,VJR,Midnight2,7,12,20min
VJR,Analytical,CBR32,D,Midnight2,2,12,20min
VJR,Analytical,CBR32,E,Midnight2,8,12,20min
VJR,Analytical,CBR32,VJR,Midnight2,2,12,20min
D,Analytical,CBR32,D,Midnight3,10,12,20min
D,Analytical,CBR32,E,Midnight3,2,12,20min
D,Analytical,CBR32,VJR,Midnight3,0,12,20min
E,Analytical,CBR32,D,Midnight3,2,12,20min
E,Analytical,CBR32,E,Midnight3,8,12,20min
E,Analytical,CBR32,VJR,Midnight3,2,12,20min
VJR,Analytical,CBR32,D,Midnight3,0,12,20min
VJR,Analytical,CBR32,E,Midnight3,5,12,20min
VJR,Analytical,CBR32,VJR,Midnight3,7,12,20min
D,Analytical,CBR32,D,Dawn,35,4,20min
D,Analytical,CBR32,E,Dawn,3,4,20min
D,Analytical,CBR32,VJR,Dawn,2,4,20min
E,Analytical,CBR32,D,Dawn,4,4,20min
E,Analytical,CBR32,E,Dawn,22,4,20min
E,Analytical,CBR32,VJR,Dawn,7,4,20min
VJR,Analytical,CBR32,D,Dawn,1,4,20min
VJR,Analytical,CBR32,E,Dawn,3,4,20min
VJR,Analytical,CBR32,VJR,Dawn,30,4,20min
D,Analytical,CBR32,D,Dusk,18,4,20min
D,Analytical,CBR32,E,Dusk,7,4,20min
D,Analytical,CBR32,VJR,Dusk,11,4,20min
E,Analytical,CBR32,D,Dusk,5,4,20min
E,Analytical,CBR32,E,Dusk,22,4,20min
E,Analytical,CBR32,VJR,Dusk,9,4,20min
VJR,Analytical,CBR32,D,Dusk,3,4,20min
VJR,Analytical,CBR32,E,Dusk,13,4,20min
VJR,Analytical,CBR32,VJR,Dusk,20,4,20min
D,Analytical,CBR32,D,Midday,34,4,20min
D,Analytical,CBR32,E,Midday,6,4,20min
D,Analytical,CBR32,VJR,Midday,0,4,20min
E,Analytical,CBR32,D,Midday,1,4,20min
E,Analytical,CBR32,E,Midday,35,4,20min
E,Analytical,CBR32,VJR,Midday,0,4,20min
VJR,Analytical,CBR32,D,Midday,0,4,20min
VJR,Analytical,CBR32,E,Midday,1,4,20min
VJR,Analytical,CBR32,VJR,Midday,32,4,20min
D,Analytical,CBR32,D,Midnight,34,4,20min
D,Analytical,CBR32,E,Midnight,0,4,20min
D,Analytical,CBR32,VJR,Midnight,2,4,20min
E,Analytical,CBR32,D,Midnight,4,4,20min
E,Analytical,CBR32,E,Midnight,23,4,20min
E,Analytical,CBR32,VJR,Midnight,9,4,20min
VJR,Analytical,CBR32,D,Midnight,2,4,20min
VJR,Analytical,CBR32,E,Midnight,11,4,20min
VJR,Analytical,CBR32,VJR,Midnight,23,4,20min
D,Analytical,CBR32,D,Dawn1,17,8,20min
D,Analytical,CBR32,E,Dawn1,0,8,20min
D,Analytical,CBR32,VJR,Dawn1,1,8,20min
E,Analytical,CBR32,D,Dawn1,0,8,20min
E,Analytical,CBR32,E,Dawn1,12,8,20min
E,Analytical,CBR32,VJR,Dawn1,6,8,20min
VJR,Analytical,CBR32,D,Dawn1,0,8,20min
VJR,Analytical,CBR32,E,Dawn1,2,8,20min
VJR,Analytical,CBR32,VJR,Dawn1,16,8,20min
D,Analytical,CBR32,D,Dawn2,17,8,20min
D,Analytical,CBR32,E,Dawn2,1,8,20min
D,Analytical,CBR32,VJR,Dawn2,4,8,20min
E,Analytical,CBR32,D,Dawn2,3,8,20min
E,Analytical,CBR32,E,Dawn2,11,8,20min
E,Analytical,CBR32,VJR,Dawn2,1,8,20min
VJR,Analytical,CBR32,D,Dawn2,0,8,20min
VJR,Analytical,CBR32,E,Dawn2,0,8,20min
VJR,Analytical,CBR32,VJR,Dawn2,16,8,20min
D,Analytical,CBR32,D,Dusk1,15,8,20min
D,Analytical,CBR32,E,Dusk1,3,8,20min
D,Analytical,CBR32,VJR,Dusk1,0,8,20min
E,Analytical,CBR32,D,Dusk1,0,8,20min
E,Analytical,CBR32,E,Dusk1,18,8,20min
E,Analytical,CBR32,VJR,Dusk1,0,8,20min
VJR,Analytical,CBR32,D,Dusk1,3,8,20min
VJR,Analytical,CBR32,E,Dusk1,4,8,20min
VJR,Analytical,CBR32,VJR,Dusk1,11,8,20min
D,Analytical,CBR32,D,Dusk2,11,8,20min
D,Analytical,CBR32,E,Dusk2,1,8,20min
D,Analytical,CBR32,VJR,Dusk2,6,8,20min
E,Analytical,CBR32,D,Dusk2,1,8,20min
E,Analytical,CBR32,E,Dusk2,10,8,20min
E,Analytical,CBR32,VJR,Dusk2,7,8,20min
VJR,Analytical,CBR32,D,Dusk2,3,8,20min
VJR,Analytical,CBR32,E,Dusk2,7,8,20min
VJR,Analytical,CBR32,VJR,Dusk2,8,8,20min
D,Analytical,CBR32,D,Midday1,19,8,20min
D,Analytical,CBR32,E,Midday1,2,8,20min
D,Analytical,CBR32,VJR,Midday1,1,8,20min
E,Analytical,CBR32,D,Midday1,2,8,20min
E,Analytical,CBR32,E,Midday1,16,8,20min
E,Analytical,CBR32,VJR,Midday1,0,8,20min
VJR,Analytical,CBR32,D,Midday1,0,8,20min
VJR,Analytical,CBR32,E,Midday1,0,8,20min
VJR,Analytical,CBR32,VJR,Midday1,15,8,20min
D,Analytical,CBR32,D,Midday2,14,8,20min
D,Analytical,CBR32,E,Midday2,4,8,20min
D,Analytical,CBR32,VJR,Midday2,0,8,20min
E,Analytical,CBR32,D,Midday2,0,8,20min
E,Analytical,CBR32,E,Midday2,18,8,20min
E,Analytical,CBR32,VJR,Midday2,0,8,20min
VJR,Analytical,CBR32,D,Midday2,1,8,20min
VJR,Analytical,CBR32,E,Midday2,0,8,20min
VJR,Analytical,CBR32,VJR,Midday2,17,8,20min
D,Analytical,CBR32,D,Midnight1,17,8,20min
D,Analytical,CBR32,E,Midnight1,0,8,20min
D,Analytical,CBR32,VJR,Midnight1,1,8,20min
E,Analytical,CBR32,D,Midnight1,0,8,20min
E,Analytical,CBR32,E,Midnight1,17,8,20min
E,Analytical,CBR32,VJR,Midnight1,1,8,20min
VJR,Analytical,CBR32,D,Midnight1,0,8,20min
VJR,Analytical,CBR32,E,Midnight1,7,8,20min
VJR,Analytical,CBR32,VJR,Midnight1,11,8,20min
D,Analytical,CBR32,D,Midnight2,13,8,20min
D,Analytical,CBR32,E,Midnight2,5,8,20min
D,Analytical,CBR32,VJR,Midnight2,0,8,20min
E,Analytical,CBR32,D,Midnight2,3,8,20min
E,Analytical,CBR32,E,Midnight2,9,8,20min
E,Analytical,CBR32,VJR,Midnight2,6,8,20min
VJR,Analytical,CBR32,D,Midnight2,1,8,20min
VJR,Analytical,CBR32,E,Midnight2,8,8,20min
VJR,Analytical,CBR32,VJR,Midnight2,9,8,20min
D,Analytical,CBR32,D,Whole Day,107,None,20min
D,Analytical,CBR32,E,Whole Day,24,None,20min
D,Analytical,CBR32,VJR,Whole Day,21,None,20min
E,Analytical,CBR32,D,Whole Day,18,None,20min
E,Analytical,CBR32,E,Whole Day,98,None,20min
E,Analytical,CBR32,VJR,Whole Day,25,None,20min
VJR,Analytical,CBR32,D,Whole Day,10,None,20min
VJR,Analytical,CBR32,E,Whole Day,33,None,20min
VJR,Analytical,CBR32,VJR,Whole Day,96,None,20min
D,Analytical,CBR320,D,Dawn1,4,12,20min
D,Analytical,CBR320,E,Dawn1,4,12,20min
D,Analytical,CBR320,VJR,Dawn1,4,12,20min
E,Analytical,CBR320,D,Dawn1,0,12,20min
E,Analytical,CBR320,E,Dawn1,8,12,20min
E,Analytical,CBR320,VJR,Dawn1,4,12,20min
VJR,Analytical,CBR320,D,Dawn1,0,12,20min
VJR,Analytical,CBR320,E,Dawn1,6,12,20min
VJR,Analytical,CBR320,VJR,Dawn1,6,12,20min
D,Analytical,CBR320,D,Dawn2,4,12,20min
D,Analytical,CBR320,E,Dawn2,4,12,20min
D,Analytical,CBR320,VJR,Dawn2,4,12,20min
E,Analytical,CBR320,D,Dawn2,1,12,20min
E,Analytical,CBR320,E,Dawn2,10,12,20min
E,Analytical,CBR320,VJR,Dawn2,1,12,20min
VJR,Analytical,CBR320,D,Dawn2,1,12,20min
VJR,Analytical,CBR320,E,Dawn2,0,12,20min
VJR,Analytical,CBR320,VJR,Dawn2,11,12,20min
D,Analytical,CBR320,D,Dawn3,11,12,20min
D,Analytical,CBR320,E,Dawn3,4,12,20min
D,Analytical,CBR320,VJR,Dawn3,1,12,20min
E,Analytical,CBR320,D,Dawn3,4,12,20min
E,Analytical,CBR320,E,Dawn3,5,12,20min
E,Analytical,CBR320,VJR,Dawn3,0,12,20min
VJR,Analytical,CBR320,D,Dawn3,1,12,20min
VJR,Analytical,CBR320,E,Dawn3,1,12,20min
VJR,Analytical,CBR320,VJR,Dawn3,8,12,20min
D,Analytical,CBR320,D,Dusk1,11,12,20min
D,Analytical,CBR320,E,Dusk1,0,12,20min
D,Analytical,CBR320,VJR,Dusk1,1,12,20min
E,Analytical,CBR320,D,Dusk1,0,12,20min
E,Analytical,CBR320,E,Dusk1,12,12,20min
E,Analytical,CBR320,VJR,Dusk1,0,12,20min
VJR,Analytical,CBR320,D,Dusk1,1,12,20min
VJR,Analytical,CBR320,E,Dusk1,4,12,20min
VJR,Analytical,CBR320,VJR,Dusk1,7,12,20min
D,Analytical,CBR320,D,Dusk2,4,12,20min
D,Analytical,CBR320,E,Dusk2,2,12,20min
D,Analytical,CBR320,VJR,Dusk2,6,12,20min
E,Analytical,CBR320,D,Dusk2,0,12,20min
E,Analytical,CBR320,E,Dusk2,9,12,20min
E,Analytical,CBR320,VJR,Dusk2,3,12,20min
VJR,Analytical,CBR320,D,Dusk2,1,12,20min
VJR,Analytical,CBR320,E,Dusk2,3,12,20min
VJR,Analytical,CBR320,VJR,Dusk2,8,12,20min
D,Analytical,CBR320,D,Dusk3,4,12,20min
D,Analytical,CBR320,E,Dusk3,1,12,20min
D,Analytical,CBR320,VJR,Dusk3,7,12,20min
E,Analytical,CBR320,D,Dusk3,3,12,20min
E,Analytical,CBR320,E,Dusk3,5,12,20min
E,Analytical,CBR320,VJR,Dusk3,4,12,20min
VJR,Analytical,CBR320,D,Dusk3,0,12,20min
VJR,Analytical,CBR320,E,Dusk3,0,12,20min
VJR,Analytical,CBR320,VJR,Dusk3,12,12,20min
D,Analytical,CBR320,D,Midday1,12,12,20min
D,Analytical,CBR320,E,Midday1,1,12,20min
D,Analytical,CBR320,VJR,Midday1,1,12,20min
E,Analytical,CBR320,D,Midday1,2,12,20min
E,Analytical,CBR320,E,Midday1,10,12,20min
E,Analytical,CBR320,VJR,Midday1,0,12,20min
VJR,Analytical,CBR320,D,Midday1,0,12,20min
VJR,Analytical,CBR320,E,Midday1,6,12,20min
