compression,file.size,frame.size,accuracy,precision,recall,TOD,chunks,index.type
CBR256,33.33,20min,0.916666667,0.924231058,0.916666667,Quarter_Day_Midnight,4,Analytical_Indices
CBR256,33.33,5min,0.711904762,0.711725865,0.709863939,Quarter_Day_Dawn,4,Analytical_Indices
CBR256,33.33,5min,0.740740741,0.756480592,0.740740741,Quarter_Day_Dusk,4,Analytical_Indices
CBR256,33.33,5min,0.766743649,0.768593155,0.767467949,Quarter_Day_Midday,4,Analytical_Indices
CBR256,33.33,5min,0.877030162,0.88499418,0.876651127,Quarter_Day_Midnight,4,Analytical_Indices
CBR256,33.33,10min,0.796296296,0.821015586,0.796296296,Afternoon,8,Analytical_Indices
CBR256,33.33,10min,0.787037037,0.800893577,0.787037037,Dawn,8,Analytical_Indices
CBR256,33.33,10min,0.861111111,0.874307992,0.861111111,Dusk,8,Analytical_Indices
CBR256,33.33,10min,0.747663551,0.787654321,0.747089947,Early AM,8,Analytical_Indices
CBR256,33.33,10min,0.546296296,0.513250518,0.546296296,Evening,8,Analytical_Indices
CBR256,33.33,10min,0.796296296,0.856481481,0.796296296,Midday,8,Analytical_Indices
CBR256,33.33,10min,0.981481481,0.981731732,0.981481481,Midnight,8,Analytical_Indices
CBR256,33.33,10min,0.673076923,0.670039683,0.690384615,Morning,8,Analytical_Indices
CBR256,33.33,2_5min,0.770833333,0.78535401,0.770833333,Afternoon,8,Analytical_Indices
CBR256,33.33,2_5min,0.814814815,0.834092962,0.814814815,Dawn,8,Analytical_Indices
CBR256,33.33,2_5min,0.8125,0.820207402,0.8125,Dusk,8,Analytical_Indices
CBR256,33.33,2_5min,0.694444444,0.738256319,0.694444444,Early AM,8,Analytical_Indices
CBR256,33.33,2_5min,0.55787037,0.561029739,0.55787037,Evening,8,Analytical_Indices
CBR256,33.33,2_5min,0.747727273,0.779548692,0.74378655,Midday,8,Analytical_Indices
CBR256,33.33,2_5min,0.921296296,0.921497342,0.921296296,Midnight,8,Analytical_Indices
CBR256,33.33,2_5min,0.660377358,0.653828918,0.679230769,Morning,8,Analytical_Indices
CBR256,33.33,20min,0.685185185,0.690922382,0.685185185,Afternoon,8,Analytical_Indices
CBR256,33.33,20min,0.722222222,0.739348371,0.722222222,Dawn,8,Analytical_Indices
CBR256,33.33,20min,0.833333333,0.845811052,0.833333333,Dusk,8,Analytical_Indices
CBR256,33.33,20min,0.648148148,0.669399881,0.648148148,Early AM,8,Analytical_Indices
CBR256,33.33,20min,0.574074074,0.569590643,0.574074074,Evening,8,Analytical_Indices
CBR256,33.33,20min,0.763636364,0.784722222,0.762183236,Midday,8,Analytical_Indices
CBR256,33.33,20min,0.962962963,0.966666667,0.962962963,Midnight,8,Analytical_Indices
CBR256,33.33,20min,0.603773585,0.596078431,0.620854701,Morning,8,Analytical_Indices
CBR256,33.33,5min,0.75,0.765138889,0.75,Afternoon,8,Analytical_Indices
CBR256,33.33,5min,0.794392523,0.809256121,0.794600939,Dawn,8,Analytical_Indices
CBR256,33.33,5min,0.824074074,0.832091154,0.824074074,Dusk,8,Analytical_Indices
CBR256,33.33,5min,0.717592593,0.74320799,0.717592593,Early AM,8,Analytical_Indices
CBR256,33.33,5min,0.537037037,0.526561915,0.537037037,Evening,8,Analytical_Indices
CBR256,33.33,5min,0.747706422,0.789293495,0.744667224,Midday,8,Analytical_Indices
CBR256,33.33,5min,0.958139535,0.959225789,0.958007303,Midnight,8,Analytical_Indices
CBR256,33.33,5min,0.6,0.600191224,0.632292926,Morning,8,Analytical_Indices
CBR256,33.33,10min,0.861111111,0.863125763,0.861111111,Dusk1,12,Analytical_Indices
CBR256,33.33,10min,0.805555556,0.834175084,0.805555556,Dusk2,12,Analytical_Indices
CBR256,33.33,10min,0.555555556,0.606843511,0.555555556,Dusk3,12,Analytical_Indices
CBR256,33.33,10min,0.708333333,0.71148417,0.708333333,Early AM1,12,Analytical_Indices
CBR256,33.33,10min,0.791666667,0.809008012,0.791666667,Early AM2,12,Analytical_Indices
CBR256,33.33,10min,0.571428571,0.560628019,0.602083333,Early AM3,12,Analytical_Indices
CBR256,33.33,10min,0.542857143,0.548412698,0.522486772,Midday1,12,Analytical_Indices
CBR256,33.33,10min,0.763888889,0.777777778,0.763888889,Midday2,12,Analytical_Indices
CBR256,33.33,10min,0.819444444,0.882882883,0.819444444,Midday3,12,Analytical_Indices
CBR256,33.33,10min,0.472222222,0.506481481,0.472222222,Midnight1,12,Analytical_Indices
CBR256,33.33,10min,0.944444444,0.944951691,0.944444444,Midnight2,12,Analytical_Indices
CBR256,33.33,10min,0.845070423,0.845640026,0.846618357,Midnight3,12,Analytical_Indices
CBR256,33.33,2_5min,0.826388889,0.848732791,0.826388889,Dusk1,12,Analytical_Indices
CBR256,33.33,2_5min,0.760416667,0.77350171,0.760416667,Dusk2,12,Analytical_Indices
CBR256,33.33,2_5min,0.506944444,0.507545434,0.506944444,Dusk3,12,Analytical_Indices
CBR256,33.33,2_5min,0.711805556,0.720465666,0.711805556,Early AM1,12,Analytical_Indices
CBR256,33.33,2_5min,0.871527778,0.893481481,0.871527778,Early AM2,12,Analytical_Indices
CBR256,33.33,2_5min,0.614285714,0.614778788,0.640798611,Early AM3,12,Analytical_Indices
CBR256,33.33,2_5min,0.655405405,0.685950551,0.644386574,Midday1,12,Analytical_Indices
CBR256,33.33,2_5min,0.802083333,0.830184576,0.802083333,Midday2,12,Analytical_Indices
CBR256,33.33,2_5min,0.746527778,0.794420609,0.746527778,Midday3,12,Analytical_Indices
CBR256,33.33,2_5min,0.5,0.56466267,0.5,Midnight1,12,Analytical_Indices
CBR256,33.33,2_5min,0.888888889,0.89336779,0.888888889,Midnight2,12,Analytical_Indices
CBR256,33.33,2_5min,0.711805556,0.72325578,0.711805556,Midnight3,12,Analytical_Indices
CBR256,33.33,20min,0.805555556,0.805128205,0.805555556,Dusk1,12,Analytical_Indices
CBR256,33.33,20min,0.722222222,0.763071895,0.722222222,Dusk2,12,Analytical_Indices
CBR256,33.33,20min,0.583333333,0.612373737,0.583333333,Dusk3,12,Analytical_Indices
CBR256,33.33,20min,0.638888889,0.690598291,0.638888889,Early AM1,12,Analytical_Indices
CBR256,33.33,20min,0.833333333,0.854166667,0.833333333,Early AM2,12,Analytical_Indices
CBR256,33.33,20min,0.6,0.595441595,0.618518519,Early AM3,12,Analytical_Indices
CBR256,33.33,20min,0.675675676,0.716153128,0.664351852,Midday1,12,Analytical_Indices
CBR256,33.33,20min,0.638888889,0.692063492,0.638888889,Midday2,12,Analytical_Indices
CBR256,33.33,20min,0.861111111,0.901960784,0.861111111,Midday3,12,Analytical_Indices
CBR256,33.33,20min,0.5,0.531746032,0.5,Midnight1,12,Analytical_Indices
CBR256,33.33,20min,0.861111111,0.867460317,0.861111111,Midnight2,12,Analytical_Indices
CBR256,33.33,20min,0.722222222,0.734920635,0.722222222,Midnight3,12,Analytical_Indices
CBR256,33.33,5min,0.847222222,0.860564711,0.847222222,Dusk1,12,Analytical_Indices
CBR256,33.33,5min,0.791666667,0.794221495,0.791666667,Dusk2,12,Analytical_Indices
CBR256,33.33,5min,0.5,0.532751305,0.5,Dusk3,12,Analytical_Indices
CBR256,33.33,5min,0.666666667,0.67232871,0.666666667,Early AM1,12,Analytical_Indices
CBR256,33.33,5min,0.852112676,0.882362082,0.851359338,Early AM2,12,Analytical_Indices
CBR256,33.33,5min,0.567164179,0.567175823,0.598566087,Early AM3,12,Analytical_Indices
CBR256,33.33,5min,0.662068966,0.677500507,0.659274614,Midday1,12,Analytical_Indices
CBR256,33.33,5min,0.805555556,0.832466456,0.805555556,Midday2,12,Analytical_Indices
CBR256,33.33,5min,0.743055556,0.795959596,0.743055556,Midday3,12,Analytical_Indices
CBR256,33.33,5min,0.48951049,0.576815777,0.49143026,Midnight1,12,Analytical_Indices
CBR256,33.33,5min,0.9375,0.94036399,0.9375,Midnight2,12,Analytical_Indices
CBR256,33.33,5min,0.736111111,0.762570763,0.736111111,Midnight3,12,Analytical_Indices
CBR256,33.33,10min,0.938372093,0.93816257,0.937664507,0840_sample0,None,AudioSet
CBR256,33.33,2_5min,0.927951389,0.928133161,0.927219968,0840_sample0,None,AudioSet
CBR256,33.33,20min,0.939814815,0.939523449,0.939185606,840,None,AudioSet
CBR256,33.33,5min,0.935465116,0.935552523,0.93478374,0840_sample3,None,AudioSet
CBR256,33.33,10min,0.943925234,0.942708333,0.942201426,Quarter_Day_Dawn,4,AudioSet
CBR256,33.33,10min,0.861111111,0.874673203,0.861111111,Quarter_Day_Dusk,4,AudioSet
CBR256,33.33,10min,0.981308411,0.980952381,0.981725146,Quarter_Day_Midday,4,AudioSet
CBR256,33.33,10min,1,1,1,Quarter_Day_Midnight,4,AudioSet
CBR256,33.33,2_5min,0.949766355,0.94941345,0.947558304,Quarter_Day_Dawn,4,AudioSet
CBR256,33.33,2_5min,0.854166667,0.874665944,0.854166667,Quarter_Day_Dusk,4,AudioSet
CBR256,33.33,2_5min,0.955275229,0.954658834,0.955955387,Quarter_Day_Midday,4,AudioSet
CBR256,33.33,2_5min,0.989583333,0.989587227,0.989583333,Quarter_Day_Midnight,4,AudioSet
CBR256,33.33,20min,0.953271028,0.952210275,0.950683304,Quarter_Day_Dawn,4,AudioSet
CBR256,33.33,20min,0.935185185,0.943371943,0.935185185,Quarter_Day_Dusk,4,AudioSet
CBR256,33.33,20min,0.981651376,0.980952381,0.982407407,Quarter_Day_Midday,4,AudioSet
CBR256,33.33,20min,1,1,1,Quarter_Day_Midnight,4,AudioSet
CBR256,33.33,5min,0.957345972,0.95775391,0.955838786,Quarter_Day_Dawn,4,AudioSet
CBR256,33.33,5min,0.868055556,0.883783942,0.868055556,Quarter_Day_Dusk,4,AudioSet
CBR256,33.33,5min,0.965437788,0.965174865,0.966666667,Quarter_Day_Midday,4,AudioSet
CBR256,33.33,5min,0.99537037,0.99537037,0.99537037,Quarter_Day_Midnight,4,AudioSet
CBR256,33.33,10min,0.953703704,0.959349593,0.953703704,Afternoon,8,AudioSet
CBR256,33.33,10min,0.953703704,0.954454454,0.953703704,Dawn,8,AudioSet
CBR256,33.33,10min,0.888888889,0.893939394,0.888888889,Dusk,8,AudioSet
CBR256,33.33,10min,0.907407407,0.927536232,0.907407407,Early AM,8,AudioSet
CBR256,33.33,10min,0.953703704,0.959349593,0.953703704,Evening,8,AudioSet
CBR256,33.33,10min,0.990740741,0.990990991,0.990740741,Midday,8,AudioSet
CBR256,33.33,10min,0.990740741,0.990990991,0.990740741,Midnight,8,AudioSet
CBR256,33.33,10min,0.923076923,0.912495365,0.926068376,Morning,8,AudioSet
CBR256,33.33,2_5min,0.962962963,0.964635603,0.962962963,Afternoon,8,AudioSet
CBR256,33.33,2_5min,0.960648148,0.960929014,0.960648148,Dawn,8,AudioSet
CBR256,33.33,2_5min,0.884259259,0.891215594,0.884259259,Dusk,8,AudioSet
CBR256,33.33,2_5min,0.909722222,0.926988113,0.909722222,Early AM,8,AudioSet
CBR256,33.33,2_5min,0.902777778,0.919588637,0.902777778,Evening,8,AudioSet
CBR256,33.33,2_5min,0.963636364,0.963687758,0.963937622,Midday,8,AudioSet
CBR256,33.33,2_5min,0.956018519,0.958602668,0.956018519,Midnight,8,AudioSet
CBR256,33.33,2_5min,0.919811321,0.910535748,0.924273504,Morning,8,AudioSet
CBR256,33.33,20min,0.962962963,0.966666667,0.962962963,Afternoon,8,AudioSet
CBR256,33.33,20min,0.962962963,0.962962963,0.962962963,Dawn,8,AudioSet
CBR256,33.33,20min,0.981481481,0.98245614,0.981481481,Dusk,8,AudioSet
CBR256,33.33,20min,0.907407407,0.927536232,0.907407407,Early AM,8,AudioSet
CBR256,33.33,20min,0.907407407,0.927536232,0.907407407,Evening,8,AudioSet
CBR256,33.33,20min,0.981818182,0.983333333,0.981481481,Midday,8,AudioSet
CBR256,33.33,20min,0.981481481,0.98245614,0.981481481,Midnight,8,AudioSet
CBR256,33.33,20min,0.924528302,0.911111111,0.925470085,Morning,8,AudioSet
CBR256,33.33,5min,0.958333333,0.962962963,0.958333333,Afternoon,8,AudioSet
CBR256,33.33,5min,0.953703704,0.954592363,0.953703704,Dawn,8,AudioSet
CBR256,33.33,5min,0.902777778,0.909084425,0.902777778,Dusk,8,AudioSet
CBR256,33.33,5min,0.912037037,0.93040293,0.912037037,Early AM,8,AudioSet
CBR256,33.33,5min,0.935185185,0.945736434,0.935185185,Evening,8,AudioSet
CBR256,33.33,5min,0.972477064,0.97260274,0.973064606,Midday,8,AudioSet
CBR256,33.33,5min,0.986111111,0.986666667,0.986111111,Midnight,8,AudioSet
CBR256,33.33,5min,0.927184466,0.91541613,0.93092667,Morning,8,AudioSet
CBR256,33.33,10min,0.930555556,0.931819292,0.930555556,Dusk1,12,AudioSet
CBR256,33.33,10min,0.916666667,0.917173913,0.916666667,Dusk2,12,AudioSet
CBR256,33.33,10min,0.875,0.909090909,0.875,Dusk3,12,AudioSet
CBR256,33.33,10min,0.902777778,0.924731183,0.902777778,Early AM1,12,AudioSet
CBR256,33.33,10min,0.986111111,0.986666667,0.986111111,Early AM2,12,AudioSet
CBR256,33.33,10min,0.928571429,0.917293233,0.927314815,Early AM3,12,AudioSet
CBR256,33.33,10min,0.9,0.901098901,0.912698413,Midday1,12,AudioSet
CBR256,33.33,10min,0.944444444,0.952380952,0.944444444,Midday2,12,AudioSet
CBR256,33.33,10min,0.916666667,0.933333333,0.916666667,Midday3,12,AudioSet
CBR256,33.33,10min,0.958333333,0.962962963,0.958333333,Midnight1,12,AudioSet
CBR256,33.33,10min,0.986111111,0.986666667,0.986111111,Midnight2,12,AudioSet
CBR256,33.33,10min,1,1,1,Midnight3,12,AudioSet
CBR256,33.33,2_5min,0.881944444,0.890934417,0.881944444,Dusk1,12,AudioSet
CBR256,33.33,2_5min,0.916666667,0.917648063,0.916666667,Dusk2,12,AudioSet
CBR256,33.33,2_5min,0.864583333,0.898989899,0.864583333,Dusk3,12,AudioSet
CBR256,33.33,2_5min,0.875,0.890109422,0.875,Early AM1,12,AudioSet
CBR256,33.33,2_5min,0.989583333,0.98989899,0.989583333,Early AM2,12,AudioSet
CBR256,33.33,2_5min,0.921428571,0.912442872,0.924305556,Early AM3,12,AudioSet
CBR256,33.33,2_5min,0.858108108,0.85831524,0.880208333,Midday1,12,AudioSet
CBR256,33.33,2_5min,0.920138889,0.926757962,0.920138889,Midday2,12,AudioSet
CBR256,33.33,2_5min,0.965277778,0.967365967,0.965277778,Midday3,12,AudioSet
CBR256,33.33,2_5min,0.993055556,0.993197279,0.993055556,Midnight1,12,AudioSet
CBR256,33.33,2_5min,0.972222222,0.974358974,0.972222222,Midnight2,12,AudioSet
CBR256,33.33,2_5min,0.996527778,0.996563574,0.996527778,Midnight3,12,AudioSet
CBR256,33.33,20min,1,1,1,Dusk1,12,AudioSet
CBR256,33.33,20min,0.972222222,0.974358974,0.972222222,Dusk2,12,AudioSet
CBR256,33.33,20min,0.861111111,0.901960784,0.861111111,Dusk3,12,AudioSet
CBR256,33.33,20min,0.916666667,0.933333333,0.916666667,Early AM1,12,AudioSet
CBR256,33.33,20min,0.972222222,0.974358974,0.972222222,Early AM2,12,AudioSet
CBR256,33.33,20min,0.942857143,0.933333333,0.945833333,Early AM3,12,AudioSet
CBR256,33.33,20min,0.918918919,0.911616162,0.930555556,Midday1,12,AudioSet
CBR256,33.33,20min,0.916666667,0.933333333,0.916666667,Midday2,12,AudioSet
CBR256,33.33,20min,0.972222222,0.974358974,0.972222222,Midday3,12,AudioSet
CBR256,33.33,20min,0.888888889,0.916666667,0.888888889,Midnight1,12,AudioSet
CBR256,33.33,20min,1,1,1,Midnight2,12,AudioSet
CBR256,33.33,20min,1,1,1,Midnight3,12,AudioSet
CBR256,33.33,5min,0.909722222,0.915607292,0.909722222,Dusk1,12,AudioSet
CBR256,33.33,5min,0.909722222,0.909790003,0.909722222,Dusk2,12,AudioSet
CBR256,33.33,5min,0.854166667,0.895158063,0.854166667,Dusk3,12,AudioSet
CBR256,33.33,5min,0.888888889,0.916666667,0.888888889,Early AM1,12,AudioSet
CBR256,33.33,5min,0.993055556,0.993197279,0.993055556,Early AM2,12,AudioSet
CBR256,33.33,5min,0.955223881,0.953035002,0.95247956,Early AM3,12,AudioSet
CBR256,33.33,5min,0.890410959,0.886485657,0.909722222,Midday1,12,AudioSet
CBR256,33.33,5min,0.944444444,0.947115385,0.944444444,Midday2,12,AudioSet
CBR256,33.33,5min,0.951388889,0.957575758,0.951388889,Midday3,12,AudioSet
CBR256,33.33,5min,0.986111111,0.986666667,0.986111111,Midnight1,12,AudioSet
CBR256,33.33,5min,1,1,1,Midnight2,12,AudioSet
CBR256,33.33,5min,1,1,1,Midnight3,12,AudioSet
CBR320,41.6,10min,0.755813953,0.752443525,0.754630508,0840_sample0,None,Analytical_Indices
CBR320,41.6,2_5min,0.733682984,0.735357177,0.733247045,0001_sample0,None,Analytical_Indices
CBR320,41.6,20min,0.725581395,0.722452069,0.723889314,1,None,Analytical_Indices
CBR320,41.6,5min,0.761489238,0.758869332,0.760278905,0840_sample3,None,Analytical_Indices
CBR320,41.6,10min,0.943925234,0.942708333,0.942201426,Quarter_Day_Dawn,4,AudioSet
CBR320,41.6,10min,0.865740741,0.873665224,0.865740741,Quarter_Day_Dusk,4,AudioSet
CBR320,41.6,10min,0.976635514,0.976190476,0.977339181,Quarter_Day_Midday,4,AudioSet
CBR320,41.6,10min,1,1,1,Quarter_Day_Midnight,4,AudioSet
CBR320,41.6,2_5min,0.946261682,0.946055639,0.94424948,Quarter_Day_Dawn,4,AudioSet
CBR320,41.6,2_5min,0.855324074,0.875536249,0.855324074,Quarter_Day_Dusk,4,AudioSet
CBR320,41.6,2_5min,0.952981651,0.952532355,0.953640572,Quarter_Day_Midday,4,AudioSet
CBR320,41.6,2_5min,0.989583333,0.989587227,0.989583333,Quarter_Day_Midnight,4,AudioSet
CBR320,41.6,20min,0.953271028,0.952210275,0.950683304,Quarter_Day_Dawn,4,AudioSet
CBR320,41.6,20min,0.925925926,0.934837093,0.925925926,Quarter_Day_Dusk,4,AudioSet
CBR320,41.6,20min,0.981651376,0.980952381,0.982407407,Quarter_Day_Midday,4,AudioSet
CBR320,41.6,20min,1,1,1,Quarter_Day_Midnight,4,AudioSet
CBR320,41.6,5min,0.957345972,0.95775391,0.955838786,Quarter_Day_Dawn,4,AudioSet
CBR320,41.6,5min,0.868055556,0.883783942,0.868055556,Quarter_Day_Dusk,4,AudioSet
CBR320,41.6,5min,0.963133641,0.962573917,0.964102564,Quarter_Day_Midday,4,AudioSet
CBR320,41.6,5min,0.99537037,0.99537037,0.99537037,Quarter_Day_Midnight,4,AudioSet
CBR320,41.6,10min,0.962962963,0.966666667,0.962962963,Afternoon,8,AudioSet
CBR320,41.6,10min,0.972222222,0.972458172,0.972222222,Dawn,8,AudioSet
CBR320,41.6,10min,0.87962963,0.881601732,0.87962963,Dusk,8,AudioSet
CBR320,41.6,10min,0.916666667,0.933333333,0.916666667,Early AM,8,AudioSet
CBR320,41.6,10min,0.944444444,0.952380952,0.944444444,Evening,8,AudioSet
CBR320,41.6,10min,0.990740741,0.990990991,0.990740741,Midday,8,AudioSet
CBR320,41.6,10min,0.990740741,0.990990991,0.990740741,Midnight,8,AudioSet
CBR320,41.6,10min,0.903846154,0.890322581,0.906303419,Morning,8,AudioSet
CBR320,41.6,2_5min,0.958333333,0.961367965,0.958333333,Afternoon,8,AudioSet
CBR320,41.6,2_5min,0.960648148,0.960929014,0.960648148,Dawn,8,AudioSet
CBR320,41.6,2_5min,0.886574074,0.894309199,0.886574074,Dusk,8,AudioSet
CBR320,41.6,2_5min,0.909722222,0.926988113,0.909722222,Early AM,8,AudioSet
CBR320,41.6,2_5min,0.912037037,0.925727172,0.912037037,Evening,8,AudioSet
CBR320,41.6,2_5min,0.961363636,0.961511265,0.961744639,Midday,8,AudioSet
CBR320,41.6,2_5min,0.965277778,0.966582234,0.965277778,Midnight,8,AudioSet
CBR320,41.6,2_5min,0.91509434,0.905819657,0.91982906,Morning,8,AudioSet
CBR320,41.6,20min,0.981481481,0.98245614,0.981481481,Afternoon,8,AudioSet
CBR320,41.6,20min,0.962962963,0.962962963,0.962962963,Dawn,8,AudioSet
CBR320,41.6,20min,0.981481481,0.98245614,0.981481481,Dusk,8,AudioSet
CBR320,41.6,20min,0.907407407,0.927536232,0.907407407,Early AM,8,AudioSet
CBR320,41.6,20min,0.907407407,0.927536232,0.907407407,Evening,8,AudioSet
CBR320,41.6,20min,0.963636364,0.966666667,0.963937622,Midday,8,AudioSet
CBR320,41.6,20min,0.981481481,0.98245614,0.981481481,Midnight,8,AudioSet
CBR320,41.6,20min,0.924528302,0.911111111,0.925470085,Morning,8,AudioSet
CBR320,41.6,5min,0.953703704,0.959349593,0.953703704,Afternoon,8,AudioSet
CBR320,41.6,5min,0.949074074,0.949498795,0.949074074,Dawn,8,AudioSet
CBR320,41.6,5min,0.893518519,0.898618032,0.893518519,Dusk,8,AudioSet
CBR320,41.6,5min,0.912037037,0.93040293,0.912037037,Early AM,8,AudioSet
CBR320,41.6,5min,0.939814815,0.949019608,0.939814815,Evening,8,AudioSet
CBR320,41.6,5min,0.967889908,0.967909691,0.968434976,Midday,8,AudioSet
CBR320,41.6,5min,0.986111111,0.986666667,0.986111111,Midnight,8,AudioSet
CBR320,41.6,5min,0.927184466,0.916730231,0.928713379,Morning,8,AudioSet
CBR320,41.6,10min,0.944444444,0.94531857,0.944444444,Dusk1,12,AudioSet
CBR320,41.6,10min,0.916666667,0.917173913,0.916666667,Dusk2,12,AudioSet
CBR320,41.6,10min,0.861111111,0.895757576,0.861111111,Dusk3,12,AudioSet
CBR320,41.6,10min,0.902777778,0.924731183,0.902777778,Early AM1,12,AudioSet
CBR320,41.6,10min,0.986111111,0.986666667,0.986111111,Early AM2,12,AudioSet
CBR320,41.6,10min,0.928571429,0.917293233,0.927314815,Early AM3,12,AudioSet
CBR320,41.6,10min,0.9,0.901098901,0.912698413,Midday1,12,AudioSet
CBR320,41.6,10min,0.944444444,0.952380952,0.944444444,Midday2,12,AudioSet
CBR320,41.6,10min,0.944444444,0.952380952,0.944444444,Midday3,12,AudioSet
CBR320,41.6,10min,0.958333333,0.962962963,0.958333333,Midnight1,12,AudioSet
CBR320,41.6,10min,1,1,1,Midnight2,12,AudioSet
CBR320,41.6,10min,1,1,1,Midnight3,12,AudioSet
CBR320,41.6,2_5min,0.885416667,0.892943756,0.885416667,Dusk1,12,AudioSet
CBR320,41.6,2_5min,0.90625,0.906388362,0.90625,Dusk2,12,AudioSet
CBR320,41.6,2_5min,0.868055556,0.899487179,0.868055556,Dusk3,12,AudioSet
CBR320,41.6,2_5min,0.871527778,0.887709531,0.871527778,Early AM1,12,AudioSet
CBR320,41.6,2_5min,0.986111111,0.986666667,0.986111111,Early AM2,12,AudioSet
CBR320,41.6,2_5min,0.925,0.916372549,0.926909722,Early AM3,12,AudioSet
CBR320,41.6,2_5min,0.868243243,0.867295597,0.888888889,Midday1,12,AudioSet
CBR320,41.6,2_5min,0.927083333,0.932025543,0.927083333,Midday2,12,AudioSet
CBR320,41.6,2_5min,0.965277778,0.967365967,0.965277778,Midday3,12,AudioSet
CBR320,41.6,2_5min,0.989583333,0.989618376,0.989583333,Midnight1,12,AudioSet
CBR320,41.6,2_5min,0.972222222,0.974358974,0.972222222,Midnight2,12,AudioSet
CBR320,41.6,2_5min,0.996527778,0.996563574,0.996527778,Midnight3,12,AudioSet
CBR320,41.6,20min,0.972222222,0.974358974,0.972222222,Dusk1,12,AudioSet
CBR320,41.6,20min,0.944444444,0.944444444,0.944444444,Dusk2,12,AudioSet
CBR320,41.6,20min,0.861111111,0.901960784,0.861111111,Dusk3,12,AudioSet
CBR320,41.6,20min,0.916666667,0.933333333,0.916666667,Early AM1,12,AudioSet
CBR320,41.6,20min,0.972222222,0.974358974,0.972222222,Early AM2,12,AudioSet
CBR320,41.6,20min,0.942857143,0.933333333,0.945833333,Early AM3,12,AudioSet
CBR320,41.6,20min,0.918918919,0.911616162,0.930555556,Midday1,12,AudioSet
CBR320,41.6,20min,0.888888889,0.916666667,0.888888889,Midday2,12,AudioSet
CBR320,41.6,20min,0.972222222,0.974358974,0.972222222,Midday3,12,AudioSet
CBR320,41.6,20min,0.888888889,0.916666667,0.888888889,Midnight1,12,AudioSet
CBR320,41.6,20min,1,1,1,Midnight2,12,AudioSet
CBR320,41.6,20min,1,1,1,Midnight3,12,AudioSet
CBR320,41.6,5min,0.923611111,0.930681818,0.923611111,Dusk1,12,AudioSet
CBR320,41.6,5min,0.909722222,0.909790003,0.909722222,Dusk2,12,AudioSet
CBR320,41.6,5min,0.840277778,0.882352941,0.840277778,Dusk3,12,AudioSet
CBR320,41.6,5min,0.888888889,0.916666667,0.888888889,Early AM1,12,AudioSet
CBR320,41.6,5min,0.993055556,0.993197279,0.993055556,Early AM2,12,AudioSet
CBR320,41.6,5min,0.955223881,0.953035002,0.95247956,Early AM3,12,AudioSet
CBR320,41.6,5min,0.890410959,0.887533875,0.911458333,Midday1,12,AudioSet
CBR320,41.6,5min,0.944444444,0.947115385,0.944444444,Midday2,12,AudioSet
CBR320,41.6,5min,0.958333333,0.962962963,0.958333333,Midday3,12,AudioSet
CBR320,41.6,5min,0.986111111,0.986111111,0.986111111,Midnight1,12,AudioSet
CBR320,41.6,5min,0.986111111,0.986666667,0.986111111,Midnight2,12,AudioSet
CBR320,41.6,5min,1,1,1,Midnight3,12,AudioSet
CBR320,41.6,10min,0.940697674,0.940750459,0.940045581,0840_sample0,None,AudioSet
CBR320,41.6,2_5min,0.925636574,0.926050947,0.92492431,0840_sample0,None,AudioSet
CBR320,41.6,20min,0.939814815,0.939454225,0.939185606,840,None,AudioSet
CBR320,41.6,5min,0.934883721,0.935003087,0.934097671,0840_sample3,None,AudioSet
CBR320,41.6,10min,0.752336449,0.748627092,0.748247178,Quarter_Day_Dawn,4,Analytical_Indices
CBR320,41.6,10min,0.777777778,0.778466443,0.777777778,Quarter_Day_Dusk,4,Analytical_Indices
CBR320,41.6,10min,0.771028037,0.775718573,0.772151338,Quarter_Day_Midday,4,Analytical_Indices
CBR320,41.6,10min,0.893518519,0.900174906,0.893518519,Quarter_Day_Midnight,4,Analytical_Indices
CBR320,41.6,2_5min,0.720518868,0.723762689,0.720282577,Quarter_Day_Dawn,4,Analytical_Indices
CBR320,41.6,2_5min,0.69212963,0.729309176,0.69212963,Quarter_Day_Dusk,4,Analytical_Indices
CBR320,41.6,2_5min,0.764018692,0.764997116,0.767964735,Quarter_Day_Midday,4,Analytical_Indices
CBR320,41.6,2_5min,0.798611111,0.818055922,0.798611111,Quarter_Day_Midnight,4,Analytical_Indices
CBR320,41.6,20min,0.719626168,0.717632496,0.714958408,Quarter_Day_Dawn,4,Analytical_Indices
CBR320,41.6,20min,0.722222222,0.722059303,0.722222222,Quarter_Day_Dusk,4,Analytical_Indices
CBR320,41.6,20min,0.831775701,0.838392857,0.835061138,Quarter_Day_Midday,4,Analytical_Indices
CBR320,41.6,20min,0.75,0.760855864,0.75,Quarter_Day_Midnight,4,Analytical_Indices
CBR320,41.6,5min,0.710900474,0.711298093,0.70891773,Quarter_Day_Dawn,4,Analytical_Indices
CBR320,41.6,5min,0.74537037,0.756811239,0.74537037,Quarter_Day_Dusk,4,Analytical_Indices
CBR320,41.6,5min,0.771889401,0.7744888,0.773183761,Quarter_Day_Midday,4,Analytical_Indices
CBR320,41.6,5min,0.883990719,0.892821852,0.884129759,Quarter_Day_Midnight,4,Analytical_Indices
CBR320,41.6,10min,0.796296296,0.821015586,0.796296296,Afternoon,8,Analytical_Indices
CBR320,41.6,10min,0.787037037,0.800893577,0.787037037,Dawn,8,Analytical_Indices
