Obs,Ind,Comp,Pred,Time,N,chunks,frame.size
Logged,AS,CBR320,Primary,Midday3,0,12,10min
Logged,AS,CBR64,Primary,Midday3,0,12,10min
Logged,AS,CBR8,Primary,Midday3,3,12,10min
Logged,AS,RAW,Primary,Midday3,0,12,10min
Logged,AS,VBR0,Primary,Midday3,0,12,10min
Logged,AS,CBR128,Primary,Midday3,0,12,2.5min
Logged,AS,CBR16,Primary,Midday3,1,12,2.5min
Logged,AS,CBR256,Primary,Midday3,0,12,2.5min
Logged,AS,CBR32,Primary,Midday3,3,12,2.5min
Logged,AS,CBR320,Primary,Midday3,0,12,2.5min
Logged,AS,CBR64,Primary,Midday3,0,12,2.5min
Logged,AS,CBR8,Primary,Midday3,20,12,2.5min
Logged,AS,RAW,Primary,Midday3,0,12,2.5min
Logged,AS,VBR0,Primary,Midday3,0,12,2.5min
Logged,AS,CBR128,Primary,Midday3,0,12,20min
Logged,AS,CBR16,Primary,Midday3,0,12,20min
Logged,AS,CBR256,Primary,Midday3,0,12,20min
Logged,AS,CBR32,Primary,Midday3,0,12,20min
Logged,AS,CBR320,Primary,Midday3,0,12,20min
Logged,AS,CBR64,Primary,Midday3,0,12,20min
Logged,AS,CBR8,Primary,Midday3,3,12,20min
Logged,AS,RAW,Primary,Midday3,0,12,20min
Logged,AS,VBR0,Primary,Midday3,0,12,20min
Logged,AS,CBR128,Primary,Midday3,0,12,5min
Logged,AS,CBR16,Primary,Midday3,0,12,5min
Logged,AS,CBR256,Primary,Midday3,0,12,5min
Logged,AS,CBR32,Primary,Midday3,2,12,5min
Logged,AS,CBR320,Primary,Midday3,0,12,5min
Logged,AS,CBR64,Primary,Midday3,0,12,5min
Logged,AS,CBR8,Primary,Midday3,9,12,5min
Logged,AS,RAW,Primary,Midday3,0,12,5min
Logged,AS,VBR0,Primary,Midday3,0,12,5min
Logged,AI,CBR128,Primary,Midnight,5,8,10min
Logged,AI,CBR16,Primary,Midnight,3,8,10min
Logged,AI,CBR256,Primary,Midnight,0,8,10min
Logged,AI,CBR32,Primary,Midnight,12,8,10min
Logged,AI,CBR320,Primary,Midnight,0,8,10min
Logged,AI,CBR64,Primary,Midnight,11,8,10min
Logged,AI,CBR8,Primary,Midnight,9,8,10min
Logged,AI,RAW,Primary,Midnight,0,8,10min
Logged,AI,VBR0,Primary,Midnight,8,8,10min
Logged,AI,CBR128,Primary,Midnight,26,8,2.5min
Logged,AI,CBR16,Primary,Midnight,6,8,2.5min
Logged,AI,CBR256,Primary,Midnight,15,8,2.5min
Logged,AI,CBR32,Primary,Midnight,39,8,2.5min
Logged,AI,CBR320,Primary,Midnight,27,8,2.5min
Logged,AI,CBR64,Primary,Midnight,29,8,2.5min
Logged,AI,CBR8,Primary,Midnight,44,8,2.5min
Logged,AI,RAW,Primary,Midnight,12,8,2.5min
Logged,AI,VBR0,Primary,Midnight,27,8,2.5min
Logged,AI,CBR128,Primary,Midnight,5,8,20min
Logged,AI,CBR16,Primary,Midnight,0,8,20min
Logged,AI,CBR256,Primary,Midnight,0,8,20min
Logged,AI,CBR32,Primary,Midnight,5,8,20min
Logged,AI,CBR320,Primary,Midnight,5,8,20min
Logged,AI,CBR64,Primary,Midnight,6,8,20min
Logged,AI,CBR8,Primary,Midnight,3,8,20min
Logged,AI,RAW,Primary,Midnight,2,8,20min
Logged,AI,VBR0,Primary,Midnight,5,8,20min
Logged,AI,CBR128,Primary,Midnight,8,8,5min
Logged,AI,CBR16,Primary,Midnight,3,8,5min
Logged,AI,CBR256,Primary,Midnight,5,8,5min
Logged,AI,CBR32,Primary,Midnight,15,8,5min
Logged,AI,CBR320,Primary,Midnight,5,8,5min
Logged,AI,CBR64,Primary,Midnight,13,8,5min
Logged,AI,CBR8,Primary,Midnight,29,8,5min
Logged,AI,RAW,Primary,Midnight,5,8,5min
Logged,AI,VBR0,Primary,Midnight,14,8,5min
Logged,AS,CBR128,Primary,Midnight,0,8,10min
Logged,AS,CBR16,Primary,Midnight,4,8,10min
Logged,AS,CBR256,Primary,Midnight,0,8,10min
Logged,AS,CBR32,Primary,Midnight,2,8,10min
Logged,AS,CBR320,Primary,Midnight,0,8,10min
Logged,AS,CBR64,Primary,Midnight,2,8,10min
Logged,AS,CBR8,Primary,Midnight,1,8,10min
Logged,AS,RAW,Primary,Midnight,0,8,10min
Logged,AS,VBR0,Primary,Midnight,0,8,10min
Logged,AS,CBR128,Primary,Midnight,2,8,2.5min
Logged,AS,CBR16,Primary,Midnight,13,8,2.5min
Logged,AS,CBR256,Primary,Midnight,2,8,2.5min
Logged,AS,CBR32,Primary,Midnight,6,8,2.5min
Logged,AS,CBR320,Primary,Midnight,2,8,2.5min
Logged,AS,CBR64,Primary,Midnight,7,8,2.5min
Logged,AS,CBR8,Primary,Midnight,7,8,2.5min
Logged,AS,RAW,Primary,Midnight,2,8,2.5min
Logged,AS,VBR0,Primary,Midnight,2,8,2.5min
Logged,AS,CBR128,Primary,Midnight,0,8,20min
Logged,AS,CBR16,Primary,Midnight,2,8,20min
Logged,AS,CBR256,Primary,Midnight,0,8,20min
Logged,AS,CBR32,Primary,Midnight,2,8,20min
Logged,AS,CBR320,Primary,Midnight,0,8,20min
Logged,AS,CBR64,Primary,Midnight,1,8,20min
Logged,AS,CBR8,Primary,Midnight,1,8,20min
Logged,AS,RAW,Primary,Midnight,0,8,20min
Logged,AS,VBR0,Primary,Midnight,0,8,20min
Logged,AS,CBR128,Primary,Midnight,0,8,5min
Logged,AS,CBR16,Primary,Midnight,6,8,5min
Logged,AS,CBR256,Primary,Midnight,0,8,5min
Logged,AS,CBR32,Primary,Midnight,4,8,5min
Logged,AS,CBR320,Primary,Midnight,0,8,5min
Logged,AS,CBR64,Primary,Midnight,3,8,5min
Logged,AS,CBR8,Primary,Midnight,4,8,5min
Logged,AS,RAW,Primary,Midnight,0,8,5min
Logged,AS,VBR0,Primary,Midnight,0,8,5min
Logged,AI,CBR128,Primary,Midnight1,4,12,10min
Logged,AI,CBR16,Primary,Midnight1,7,12,10min
Logged,AI,CBR256,Primary,Midnight1,3,12,10min
Logged,AI,CBR32,Primary,Midnight1,9,12,10min
Logged,AI,CBR320,Primary,Midnight1,3,12,10min
Logged,AI,CBR64,Primary,Midnight1,2,12,10min
Logged,AI,CBR8,Primary,Midnight1,5,12,10min
Logged,AI,RAW,Primary,Midnight1,1,12,10min
Logged,AI,VBR0,Primary,Midnight1,2,12,10min
Logged,AI,CBR128,Primary,Midnight1,19,12,2.5min
Logged,AI,CBR16,Primary,Midnight1,23,12,2.5min
Logged,AI,CBR256,Primary,Midnight1,13,12,2.5min
Logged,AI,CBR32,Primary,Midnight1,22,12,2.5min
Logged,AI,CBR320,Primary,Midnight1,17,12,2.5min
Logged,AI,CBR64,Primary,Midnight1,18,12,2.5min
Logged,AI,CBR8,Primary,Midnight1,8,12,2.5min
Logged,AI,RAW,Primary,Midnight1,24,12,2.5min
Logged,AI,VBR0,Primary,Midnight1,16,12,2.5min
Logged,AI,CBR128,Primary,Midnight1,1,12,20min
Logged,AI,CBR16,Primary,Midnight1,3,12,20min
Logged,AI,CBR256,Primary,Midnight1,2,12,20min
Logged,AI,CBR32,Primary,Midnight1,4,12,20min
Logged,AI,CBR320,Primary,Midnight1,1,12,20min
Logged,AI,CBR64,Primary,Midnight1,1,12,20min
Logged,AI,CBR8,Primary,Midnight1,2,12,20min
Logged,AI,RAW,Primary,Midnight1,0,12,20min
Logged,AI,VBR0,Primary,Midnight1,2,12,20min
Logged,AI,CBR128,Primary,Midnight1,13,12,5min
Logged,AI,CBR16,Primary,Midnight1,14,12,5min
Logged,AI,CBR256,Primary,Midnight1,9,12,5min
Logged,AI,CBR32,Primary,Midnight1,11,12,5min
Logged,AI,CBR320,Primary,Midnight1,9,12,5min
Logged,AI,CBR64,Primary,Midnight1,7,12,5min
Logged,AI,CBR8,Primary,Midnight1,4,12,5min
Logged,AI,RAW,Primary,Midnight1,5,12,5min
Logged,AI,VBR0,Primary,Midnight1,5,12,5min
Logged,AS,CBR128,Primary,Midnight1,10,12,10min
Logged,AS,CBR16,Primary,Midnight1,6,12,10min
Logged,AS,CBR256,Primary,Midnight1,3,12,10min
Logged,AS,CBR32,Primary,Midnight1,0,12,10min
Logged,AS,CBR320,Primary,Midnight1,3,12,10min
Logged,AS,CBR64,Primary,Midnight1,5,12,10min
Logged,AS,CBR8,Primary,Midnight1,20,12,10min
Logged,AS,RAW,Primary,Midnight1,5,12,10min
Logged,AS,VBR0,Primary,Midnight1,6,12,10min
Logged,AS,CBR128,Primary,Midnight1,11,12,2.5min
Logged,AS,CBR16,Primary,Midnight1,16,12,2.5min
Logged,AS,CBR256,Primary,Midnight1,0,12,2.5min
Logged,AS,CBR32,Primary,Midnight1,0,12,2.5min
Logged,AS,CBR320,Primary,Midnight1,1,12,2.5min
Logged,AS,CBR64,Primary,Midnight1,2,12,2.5min
Logged,AS,CBR8,Primary,Midnight1,62,12,2.5min
Logged,AS,RAW,Primary,Midnight1,1,12,2.5min
Logged,AS,VBR0,Primary,Midnight1,1,12,2.5min
Logged,AS,CBR128,Primary,Midnight1,5,12,20min
Logged,AS,CBR16,Primary,Midnight1,4,12,20min
Logged,AS,CBR256,Primary,Midnight1,4,12,20min
Logged,AS,CBR32,Primary,Midnight1,1,12,20min
Logged,AS,CBR320,Primary,Midnight1,4,12,20min
Logged,AS,CBR64,Primary,Midnight1,2,12,20min
Logged,AS,CBR8,Primary,Midnight1,8,12,20min
Logged,AS,RAW,Primary,Midnight1,4,12,20min
Logged,AS,VBR0,Primary,Midnight1,4,12,20min
Logged,AS,CBR128,Primary,Midnight1,7,12,5min
Logged,AS,CBR16,Primary,Midnight1,5,12,5min
Logged,AS,CBR256,Primary,Midnight1,2,12,5min
Logged,AS,CBR32,Primary,Midnight1,0,12,5min
Logged,AS,CBR320,Primary,Midnight1,1,12,5min
Logged,AS,CBR64,Primary,Midnight1,2,12,5min
Logged,AS,CBR8,Primary,Midnight1,30,12,5min
Logged,AS,RAW,Primary,Midnight1,1,12,5min
Logged,AS,VBR0,Primary,Midnight1,1,12,5min
Logged,AI,CBR128,Primary,Midnight2,4,12,10min
Logged,AI,CBR16,Primary,Midnight2,8,12,10min
Logged,AI,CBR256,Primary,Midnight2,0,12,10min
Logged,AI,CBR32,Primary,Midnight2,17,12,10min
Logged,AI,CBR320,Primary,Midnight2,1,12,10min
Logged,AI,CBR64,Primary,Midnight2,7,12,10min
Logged,AI,CBR8,Primary,Midnight2,0,12,10min
Logged,AI,RAW,Primary,Midnight2,1,12,10min
Logged,AI,VBR0,Primary,Midnight2,4,12,10min
Logged,AI,CBR128,Primary,Midnight2,28,12,2.5min
Logged,AI,CBR16,Primary,Midnight2,36,12,2.5min
Logged,AI,CBR256,Primary,Midnight2,19,12,2.5min
Logged,AI,CBR32,Primary,Midnight2,67,12,2.5min
Logged,AI,CBR320,Primary,Midnight2,30,12,2.5min
Logged,AI,CBR64,Primary,Midnight2,32,12,2.5min
Logged,AI,CBR8,Primary,Midnight2,17,12,2.5min
Logged,AI,RAW,Primary,Midnight2,10,12,2.5min
Logged,AI,VBR0,Primary,Midnight2,29,12,2.5min
Logged,AI,CBR128,Primary,Midnight2,5,12,20min
Logged,AI,CBR16,Primary,Midnight2,1,12,20min
Logged,AI,CBR256,Primary,Midnight2,3,12,20min
Logged,AI,CBR32,Primary,Midnight2,7,12,20min
Logged,AI,CBR320,Primary,Midnight2,6,12,20min
Logged,AI,CBR64,Primary,Midnight2,6,12,20min
Logged,AI,CBR8,Primary,Midnight2,0,12,20min
Logged,AI,RAW,Primary,Midnight2,1,12,20min
Logged,AI,VBR0,Primary,Midnight2,6,12,20min
Logged,AI,CBR128,Primary,Midnight2,7,12,5min
Logged,AI,CBR16,Primary,Midnight2,6,12,5min
Logged,AI,CBR256,Primary,Midnight2,2,12,5min
Logged,AI,CBR32,Primary,Midnight2,32,12,5min
Logged,AI,CBR320,Primary,Midnight2,5,12,5min
Logged,AI,CBR64,Primary,Midnight2,18,12,5min
Logged,AI,CBR8,Primary,Midnight2,1,12,5min
Logged,AI,RAW,Primary,Midnight2,4,12,5min
Logged,AI,VBR0,Primary,Midnight2,7,12,5min
Logged,AS,CBR128,Primary,Midnight2,0,12,10min
Logged,AS,CBR16,Primary,Midnight2,4,12,10min
Logged,AS,CBR256,Primary,Midnight2,0,12,10min
Logged,AS,CBR32,Primary,Midnight2,2,12,10min
Logged,AS,CBR320,Primary,Midnight2,0,12,10min
Logged,AS,CBR64,Primary,Midnight2,0,12,10min
Logged,AS,CBR8,Primary,Midnight2,0,12,10min
Logged,AS,RAW,Primary,Midnight2,0,12,10min
Logged,AS,VBR0,Primary,Midnight2,0,12,10min
Logged,AS,CBR128,Primary,Midnight2,0,12,2.5min
Logged,AS,CBR16,Primary,Midnight2,5,12,2.5min
Logged,AS,CBR256,Primary,Midnight2,0,12,2.5min
Logged,AS,CBR32,Primary,Midnight2,9,12,2.5min
Logged,AS,CBR320,Primary,Midnight2,0,12,2.5min
Logged,AS,CBR64,Primary,Midnight2,1,12,2.5min
Logged,AS,CBR8,Primary,Midnight2,5,12,2.5min
Logged,AS,RAW,Primary,Midnight2,0,12,2.5min
Logged,AS,VBR0,Primary,Midnight2,0,12,2.5min
Logged,AS,CBR128,Primary,Midnight2,0,12,20min
Logged,AS,CBR16,Primary,Midnight2,2,12,20min
Logged,AS,CBR256,Primary,Midnight2,0,12,20min
Logged,AS,CBR32,Primary,Midnight2,1,12,20min
Logged,AS,CBR320,Primary,Midnight2,0,12,20min
Logged,AS,CBR64,Primary,Midnight2,0,12,20min
Logged,AS,CBR8,Primary,Midnight2,1,12,20min
Logged,AS,RAW,Primary,Midnight2,0,12,20min
Logged,AS,VBR0,Primary,Midnight2,0,12,20min
Logged,AS,CBR128,Primary,Midnight2,0,12,5min
Logged,AS,CBR16,Primary,Midnight2,7,12,5min
Logged,AS,CBR256,Primary,Midnight2,0,12,5min
Logged,AS,CBR32,Primary,Midnight2,3,12,5min
Logged,AS,CBR320,Primary,Midnight2,0,12,5min
Logged,AS,CBR64,Primary,Midnight2,0,12,5min
Logged,AS,CBR8,Primary,Midnight2,1,12,5min
Logged,AS,RAW,Primary,Midnight2,0,12,5min
Logged,AS,VBR0,Primary,Midnight2,0,12,5min
Logged,AI,CBR128,Primary,Midnight3,5,12,10min
Logged,AI,CBR16,Primary,Midnight3,7,12,10min
Logged,AI,CBR256,Primary,Midnight3,5,12,10min
Logged,AI,CBR32,Primary,Midnight3,1,12,10min
Logged,AI,CBR320,Primary,Midnight3,4,12,10min
Logged,AI,CBR64,Primary,Midnight3,2,12,10min
Logged,AI,CBR8,Primary,Midnight3,5,12,10min
Logged,AI,RAW,Primary,Midnight3,2,12,10min
Logged,AI,VBR0,Primary,Midnight3,0,12,10min
Logged,AI,CBR128,Primary,Midnight3,28,12,2.5min
Logged,AI,CBR16,Primary,Midnight3,33,12,2.5min
Logged,AI,CBR256,Primary,Midnight3,33,12,2.5min
Logged,AI,CBR32,Primary,Midnight3,24,12,2.5min
Logged,AI,CBR320,Primary,Midnight3,35,12,2.5min
Logged,AI,CBR64,Primary,Midnight3,33,12,2.5min
Logged,AI,CBR8,Primary,Midnight3,14,12,2.5min
Logged,AI,RAW,Primary,Midnight3,23,12,2.5min
Logged,AI,VBR0,Primary,Midnight3,40,12,2.5min
Logged,AI,CBR128,Primary,Midnight3,4,12,20min
Logged,AI,CBR16,Primary,Midnight3,3,12,20min
Logged,AI,CBR256,Primary,Midnight3,2,12,20min
Logged,AI,CBR32,Primary,Midnight3,1,12,20min
Logged,AI,CBR320,Primary,Midnight3,7,12,20min
Logged,AI,CBR64,Primary,Midnight3,5,12,20min
Logged,AI,CBR8,Primary,Midnight3,7,12,20min
Logged,AI,RAW,Primary,Midnight3,1,12,20min
Logged,AI,VBR0,Primary,Midnight3,6,12,20min
Logged,AI,CBR128,Primary,Midnight3,12,12,5min
Logged,AI,CBR16,Primary,Midnight3,13,12,5min
Logged,AI,CBR256,Primary,Midnight3,14,12,5min
Logged,AI,CBR32,Primary,Midnight3,0,12,5min
Logged,AI,CBR320,Primary,Midnight3,20,12,5min
Logged,AI,CBR64,Primary,Midnight3,12,12,5min
Logged,AI,CBR8,Primary,Midnight3,10,12,5min
Logged,AI,RAW,Primary,Midnight3,11,12,5min
Logged,AI,VBR0,Primary,Midnight3,1,12,5min
Logged,AS,CBR128,Primary,Midnight3,0,12,10min
Logged,AS,CBR16,Primary,Midnight3,0,12,10min
Logged,AS,CBR256,Primary,Midnight3,0,12,10min
Logged,AS,CBR32,Primary,Midnight3,0,12,10min
Logged,AS,CBR320,Primary,Midnight3,0,12,10min
Logged,AS,CBR64,Primary,Midnight3,0,12,10min
Logged,AS,CBR8,Primary,Midnight3,9,12,10min
Logged,AS,RAW,Primary,Midnight3,0,12,10min
Logged,AS,VBR0,Primary,Midnight3,0,12,10min
Logged,AS,CBR128,Primary,Midnight3,1,12,2.5min
Logged,AS,CBR16,Primary,Midnight3,0,12,2.5min
Logged,AS,CBR256,Primary,Midnight3,1,12,2.5min
Logged,AS,CBR32,Primary,Midnight3,0,12,2.5min
Logged,AS,CBR320,Primary,Midnight3,1,12,2.5min
Logged,AS,CBR64,Primary,Midnight3,0,12,2.5min
Logged,AS,CBR8,Primary,Midnight3,11,12,2.5min
Logged,AS,RAW,Primary,Midnight3,1,12,2.5min
Logged,AS,VBR0,Primary,Midnight3,0,12,2.5min
Logged,AS,CBR128,Primary,Midnight3,0,12,20min
Logged,AS,CBR16,Primary,Midnight3,0,12,20min
Logged,AS,CBR256,Primary,Midnight3,0,12,20min
Logged,AS,CBR32,Primary,Midnight3,0,12,20min
Logged,AS,CBR320,Primary,Midnight3,0,12,20min
Logged,AS,CBR64,Primary,Midnight3,0,12,20min
Logged,AS,CBR8,Primary,Midnight3,5,12,20min
Logged,AS,RAW,Primary,Midnight3,0,12,20min
Logged,AS,VBR0,Primary,Midnight3,0,12,20min
Logged,AS,CBR128,Primary,Midnight3,0,12,5min
Logged,AS,CBR16,Primary,Midnight3,0,12,5min
Logged,AS,CBR256,Primary,Midnight3,0,12,5min
Logged,AS,CBR32,Primary,Midnight3,0,12,5min
Logged,AS,CBR320,Primary,Midnight3,0,12,5min
Logged,AS,CBR64,Primary,Midnight3,0,12,5min
Logged,AS,CBR8,Primary,Midnight3,8,12,5min
Logged,AS,RAW,Primary,Midnight3,0,12,5min
Logged,AS,VBR0,Primary,Midnight3,0,12,5min
Logged,AI,CBR128,Primary,Morning,7,8,10min
Logged,AI,CBR16,Primary,Morning,0,8,10min
Logged,AI,CBR256,Primary,Morning,1,8,10min
Logged,AI,CBR32,Primary,Morning,3,8,10min
Logged,AI,CBR320,Primary,Morning,0,8,10min
Logged,AI,CBR64,Primary,Morning,12,8,10min
Logged,AI,CBR8,Primary,Morning,8,8,10min
Logged,AI,RAW,Primary,Morning,1,8,10min
Logged,AI,VBR0,Primary,Morning,6,8,10min
Logged,AI,CBR128,Primary,Morning,17,8,2.5min
Logged,AI,CBR16,Primary,Morning,10,8,2.5min
Logged,AI,CBR256,Primary,Morning,4,8,2.5min
Logged,AI,CBR32,Primary,Morning,11,8,2.5min
Logged,AI,CBR320,Primary,Morning,17,8,2.5min
Logged,AI,CBR64,Primary,Morning,20,8,2.5min
Logged,AI,CBR8,Primary,Morning,22,8,2.5min
Logged,AI,RAW,Primary,Morning,6,8,2.5min
Logged,AI,VBR0,Primary,Morning,17,8,2.5min
Logged,AI,CBR128,Primary,Morning,2,8,20min
Logged,AI,CBR16,Primary,Morning,0,8,20min
Logged,AI,CBR256,Primary,Morning,1,8,20min
Logged,AI,CBR32,Primary,Morning,1,8,20min
Logged,AI,CBR320,Primary,Morning,4,8,20min
Logged,AI,CBR64,Primary,Morning,5,8,20min
Logged,AI,CBR8,Primary,Morning,2,8,20min
Logged,AI,RAW,Primary,Morning,1,8,20min
Logged,AI,VBR0,Primary,Morning,4,8,20min
Logged,AI,CBR128,Primary,Morning,11,8,5min
Logged,AI,CBR16,Primary,Morning,6,8,5min
Logged,AI,CBR256,Primary,Morning,3,8,5min
Logged,AI,CBR32,Primary,Morning,7,8,5min
Logged,AI,CBR320,Primary,Morning,3,8,5min
Logged,AI,CBR64,Primary,Morning,14,8,5min
Logged,AI,CBR8,Primary,Morning,13,8,5min
Logged,AI,RAW,Primary,Morning,2,8,5min
Logged,AI,VBR0,Primary,Morning,13,8,5min
Logged,AS,CBR128,Primary,Morning,3,8,10min
Logged,AS,CBR16,Primary,Morning,0,8,10min
Logged,AS,CBR256,Primary,Morning,3,8,10min
Logged,AS,CBR32,Primary,Morning,3,8,10min
Logged,AS,CBR320,Primary,Morning,3,8,10min
Logged,AS,CBR64,Primary,Morning,3,8,10min
Logged,AS,CBR8,Primary,Morning,2,8,10min
Logged,AS,RAW,Primary,Morning,3,8,10min
Logged,AS,VBR0,Primary,Morning,3,8,10min
Logged,AS,CBR128,Primary,Morning,10,8,2.5min
Logged,AS,CBR16,Primary,Morning,4,8,2.5min
Logged,AS,CBR256,Primary,Morning,9,8,2.5min
Logged,AS,CBR32,Primary,Morning,9,8,2.5min
Logged,AS,CBR320,Primary,Morning,9,8,2.5min
Logged,AS,CBR64,Primary,Morning,8,8,2.5min
Logged,AS,CBR8,Primary,Morning,15,8,2.5min
Logged,AS,RAW,Primary,Morning,9,8,2.5min
Logged,AS,VBR0,Primary,Morning,9,8,2.5min
Logged,AS,CBR128,Primary,Morning,1,8,20min
Logged,AS,CBR16,Primary,Morning,0,8,20min
Logged,AS,CBR256,Primary,Morning,1,8,20min
Logged,AS,CBR32,Primary,Morning,2,8,20min
Logged,AS,CBR320,Primary,Morning,1,8,20min
Logged,AS,CBR64,Primary,Morning,1,8,20min
Logged,AS,CBR8,Primary,Morning,1,8,20min
Logged,AS,RAW,Primary,Morning,1,8,20min
Logged,AS,VBR0,Primary,Morning,1,8,20min
Logged,AS,CBR128,Primary,Morning,5,8,5min
Logged,AS,CBR16,Primary,Morning,1,8,5min
Logged,AS,CBR256,Primary,Morning,4,8,5min
Logged,AS,CBR32,Primary,Morning,3,8,5min
Logged,AS,CBR320,Primary,Morning,4,8,5min
Logged,AS,CBR64,Primary,Morning,3,8,5min
Logged,AS,CBR8,Primary,Morning,6,8,5min
Logged,AS,RAW,Primary,Morning,5,8,5min
Logged,AS,VBR0,Primary,Morning,5,8,5min
Logged,AI,CBR128,Primary,Dawn,17,4,10min
Logged,AI,CBR16,Primary,Dawn,13,4,10min
Logged,AI,CBR256,Primary,Dawn,14,4,10min
Logged,AI,CBR32,Primary,Dawn,9,4,10min
Logged,AI,CBR320,Primary,Dawn,14,4,10min
Logged,AI,CBR64,Primary,Dawn,16,4,10min
Logged,AI,CBR8,Primary,Dawn,5,4,10min
Logged,AI,RAW,Primary,Dawn,8,4,10min
Logged,AI,VBR0,Primary,Dawn,8,4,10min
Logged,AI,CBR128,Primary,Dawn,47,4,2.5min
Logged,AI,CBR16,Primary,Dawn,50,4,2.5min
Logged,AI,CBR256,Primary,Dawn,39,4,2.5min
Logged,AI,CBR32,Primary,Dawn,34,4,2.5min
Logged,AI,CBR320,Primary,Dawn,58,4,2.5min
Logged,AI,CBR64,Primary,Dawn,49,4,2.5min
Logged,AI,CBR8,Primary,Dawn,14,4,2.5min
Logged,AI,RAW,Primary,Dawn,38,4,2.5min
Logged,AI,VBR0,Primary,Dawn,56,4,2.5min
Logged,AI,CBR128,Primary,Dawn,9,4,20min
Logged,AI,CBR16,Primary,Dawn,6,4,20min
Logged,AI,CBR256,Primary,Dawn,8,4,20min
Logged,AI,CBR32,Primary,Dawn,7,4,20min
Logged,AI,CBR320,Primary,Dawn,8,4,20min
Logged,AI,CBR64,Primary,Dawn,8,4,20min
Logged,AI,CBR8,Primary,Dawn,1,4,20min
Logged,AI,RAW,Primary,Dawn,6,4,20min
Logged,AI,VBR0,Primary,Dawn,10,4,20min
Logged,AI,CBR128,Primary,Dawn,36,4,5min
Logged,AI,CBR16,Primary,Dawn,32,4,5min
Logged,AI,CBR256,Primary,Dawn,30,4,5min
Logged,AI,CBR32,Primary,Dawn,18,4,5min
Logged,AI,CBR320,Primary,Dawn,29,4,5min
Logged,AI,CBR64,Primary,Dawn,21,4,5min
Logged,AI,CBR8,Primary,Dawn,3,4,5min
Logged,AI,RAW,Primary,Dawn,15,4,5min
Logged,AI,VBR0,Primary,Dawn,26,4,5min
Logged,AS,CBR128,Primary,Dawn,3,4,10min
Logged,AS,CBR16,Primary,Dawn,0,4,10min
Logged,AS,CBR256,Primary,Dawn,3,4,10min
Logged,AS,CBR32,Primary,Dawn,3,4,10min
Logged,AS,CBR320,Primary,Dawn,3,4,10min
Logged,AS,CBR64,Primary,Dawn,2,4,10min
Logged,AS,CBR8,Primary,Dawn,3,4,10min
Logged,AS,RAW,Primary,Dawn,3,4,10min
Logged,AS,VBR0,Primary,Dawn,3,4,10min
Logged,AS,CBR128,Primary,Dawn,8,4,2.5min
Logged,AS,CBR16,Primary,Dawn,7,4,2.5min
Logged,AS,CBR256,Primary,Dawn,7,4,2.5min
Logged,AS,CBR32,Primary,Dawn,12,4,2.5min
Logged,AS,CBR320,Primary,Dawn,7,4,2.5min
Logged,AS,CBR64,Primary,Dawn,9,4,2.5min
Logged,AS,CBR8,Primary,Dawn,14,4,2.5min
Logged,AS,RAW,Primary,Dawn,7,4,2.5min
Logged,AS,VBR0,Primary,Dawn,7,4,2.5min
Logged,AS,CBR128,Primary,Dawn,1,4,20min
Logged,AS,CBR16,Primary,Dawn,1,4,20min
Logged,AS,CBR256,Primary,Dawn,1,4,20min
Logged,AS,CBR32,Primary,Dawn,1,4,20min
Logged,AS,CBR320,Primary,Dawn,1,4,20min
Logged,AS,CBR64,Primary,Dawn,1,4,20min
Logged,AS,CBR8,Primary,Dawn,2,4,20min
Logged,AS,RAW,Primary,Dawn,1,4,20min
Logged,AS,VBR0,Primary,Dawn,1,4,20min
Logged,AS,CBR128,Primary,Dawn,3,4,5min
Logged,AS,CBR16,Primary,Dawn,1,4,5min
Logged,AS,CBR256,Primary,Dawn,2,4,5min
Logged,AS,CBR32,Primary,Dawn,6,4,5min
Logged,AS,CBR320,Primary,Dawn,2,4,5min
Logged,AS,CBR64,Primary,Dawn,4,4,5min
Logged,AS,CBR8,Primary,Dawn,7,4,5min
Logged,AS,RAW,Primary,Dawn,2,4,5min
Logged,AS,VBR0,Primary,Dawn,2,4,5min
Logged,AI,CBR128,Primary,Dusk,24,4,10min
Logged,AI,CBR16,Primary,Dusk,27,4,10min
Logged,AI,CBR256,Primary,Dusk,24,4,10min
Logged,AI,CBR32,Primary,Dusk,20,4,10min
Logged,AI,CBR320,Primary,Dusk,24,4,10min
Logged,AI,CBR64,Primary,Dusk,15,4,10min
Logged,AI,CBR8,Primary,Dusk,28,4,10min
Logged,AI,RAW,Primary,Dusk,10,4,10min
Logged,AI,VBR0,Primary,Dusk,18,4,10min
Logged,AI,CBR128,Primary,Dusk,90,4,2.5min
Logged,AI,CBR16,Primary,Dusk,61,4,2.5min
Logged,AI,CBR256,Primary,Dusk,81,4,2.5min
Logged,AI,CBR32,Primary,Dusk,89,4,2.5min
Logged,AI,CBR320,Primary,Dusk,90,4,2.5min
Logged,AI,CBR64,Primary,Dusk,72,4,2.5min
Logged,AI,CBR8,Primary,Dusk,118,4,2.5min
Logged,AI,RAW,Primary,Dusk,41,4,2.5min
Logged,AI,VBR0,Primary,Dusk,88,4,2.5min
Logged,AI,CBR128,Primary,Dusk,10,4,20min
Logged,AI,CBR16,Primary,Dusk,14,4,20min
Logged,AI,CBR256,Primary,Dusk,9,4,20min
Logged,AI,CBR32,Primary,Dusk,8,4,20min
